date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:32:41	64945/64945	---M--	200	added ('OK')	image/jpeg	etag:%225ce47-647b574707821%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-list-02.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-list-02.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:41	31239/31239	---M--	200	added ('OK')	image/jpeg	etag:%228639-647b5747ed7db%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient13.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient13.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:42	79301/79301	---M--	200	added ('OK')	image/jpeg	etag:%226ac96-647b5747083d9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-list-03.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-list-03.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:42	10884/10884	---M--	200	added ('OK')	image/jpeg	etag:%22badb-647b574708ba9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-11.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-11.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:43	5702/5702	---M--	200	added ('OK')	image/jpeg	etag:%227465-647b574708ba9%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-12.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-12.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:44	9907/9907	---M--	200	added ('OK')	image/jpeg	etag:%22aeaf-647b574708f91%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-13.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-13.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:44	7149/7149	---M--	200	added ('OK')	image/jpeg	etag:%22ac6e-647b574708f91%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-14.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-thumb-14.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-list.html)
19:32:45	34589/34589	---M--	200	added ('OK')	image/jpeg	etag:%2231f20-647b574702619%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-37.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-37.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-grid.html)
19:32:45	28274/28274	---M--	200	added ('OK')	image/jpeg	etag:%2225b4e-647b574700ac1%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-32.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-32.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-grid.html)
19:32:46	48789/48789	---M--	200	added ('OK')	image/jpeg	etag:%223f861-647b574701291%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-33.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-33.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-grid.html)
19:32:47	277184/277184	---M--	200	added ('OK')	image/jpeg	etag:%2243ac0-647b574701679%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-34.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-34.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-grid.html)
19:32:48	154812/154812	---M--	200	added ('OK')	image/jpeg	etag:%2225cbc-647b574701a61%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-35.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-35.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-grid.html)
19:32:49	35045/35045	---M--	200	added ('OK')	image/jpeg	etag:%222f9cc-647b574702231%22	https://doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-36.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/blog/blog-36.jpg	(from https://doccure.dreamstechnologies.com/html/template/blog-grid.html)
19:32:49	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Feb%202026%2014:02:49%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/preview-banner.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/preview-banner.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:32:50	11959/11959	---M--	200	added ('OK')	image/png	etag:%2235ef-647b57467ae1b%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/favicon.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/favicon.png	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:32:54	232110/232110	---M-Z	200	added ('OK')	text/css	etag:%2238aae-647b574676431-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/css/bootstrap.min.css	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:32:57	57097/57097	---M-Z	200	added ('OK')	text/css	etag:%22df09-647b574680821-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/plugins/fontawesome/css/fontawesome.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:32:58	74185/74185	---M-Z	200	added ('OK')	text/css	etag:%22121c9-647b574680821-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/plugins/fontawesome/css/all.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/plugins/fontawesome/css/all.min.css	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:32:59	9572/9572	---M-Z	200	added ('OK')	text/css	etag:%222564-647b574676bb3-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/css/feathericon.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/css/feathericon.min.css	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:32:59	433/433	---M-Z	200	added ('OK')	text/css	etag:%221b1-647b5746861cc-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/plugins/morris/morris.css	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:00	78611/78611	---M-Z	200	added ('OK')	text/css	etag:%2213313-647b5746767cb-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/css/custom.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/css/custom.css	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:01	5033/5033	---M--	200	added ('OK')	image/png	etag:%221bba-647b57467b203%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/logo.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/logo.png	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:01	467/467	---M--	200	added ('OK')	image/png	etag:%221e9-647b57467b203%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/logo-small.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/logo-small.png	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:02	37010/37010	---M--	200	added ('OK')	image/jpeg	etag:%229092-647b57467a64b%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-01.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-01.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:03	18824/18824	---M--	200	added ('OK')	image/jpeg	etag:%226179-647b57467b5eb%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient1.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:03	13626/13626	---M--	200	added ('OK')	image/jpeg	etag:%22eca2-647b57467bdbb%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient2.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:04	15808/15808	---M--	200	added ('OK')	image/jpeg	etag:%22503e-647b57467bdbb%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient3.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient3.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:04	13393/13393	---M--	200	added ('OK')	image/jpeg	etag:%2284d1-647b57467c1a3%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/profiles/avatar-01.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/profiles/avatar-01.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:05	22760/22760	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/profile.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/profile.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:06	15445/15445	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/settings.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/settings.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:06	5026/5026	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/login.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/login.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:06	26562/26562	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/appointment-list.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/appointment-list.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:06	22475/22475	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/specialities.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/specialities.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:07	23036/23036	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/doctor-list.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/doctor-list.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:07	24003/24003	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/patient-list.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/patient-list.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:07	30606/30606	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/reviews.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/reviews.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:07	24338/24338	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/transactions-list.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/transactions-list.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:08	28699/28699	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/invoice-report.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/invoice-report.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:08	5168/5168	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/register.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/register.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:08	4413/4413	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/forgot-password.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/forgot-password.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:08	4451/4451	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/lock-screen.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/lock-screen.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:08	3595/3595	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/error-404.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/error-404.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:09	3600/3600	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/error-500.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/error-500.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:09	14277/14277	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/blank-page.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/blank-page.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:09	85274/85274	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/components.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/components.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:09	19399/19399	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/form-basic-inputs.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/form-basic-inputs.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:10	22029/22029	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/form-input-groups.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/form-input-groups.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:10	27300/27300	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/form-horizontal.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/form-horizontal.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:10	24758/24758	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/form-vertical.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/form-vertical.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:10	17108/17108	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/form-mask.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/form-mask.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:10	29443/29443	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/form-validation.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/form-validation.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:11	24930/24930	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/tables-basic.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/tables-basic.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:11	22395/22395	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Jan%202026%2010:15:27%20GMT	https://doccure.dreamstechnologies.com/html/template/admin/data-tables.html	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/data-tables.html	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:12	25365/25365	---M--	200	added ('OK')	image/jpeg	etag:%226315-647b57467a64b%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-02.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-02.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:12	13997/13997	---M--	200	added ('OK')	image/jpeg	etag:%2282b3-647b57467aa33%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-03.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-03.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:13	10622/10622	---M--	200	added ('OK')	image/jpeg	etag:%226b04-647b57467aa33%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-04.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-04.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:13	11169/11169	---M--	200	added ('OK')	image/jpeg	etag:%226920-647b57467aa33%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-05.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/doctors/doctor-thumb-05.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:14	23956/23956	---M--	200	added ('OK')	image/jpeg	etag:%225d94-647b57467bdbb%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient4.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:15	16289/16289	---M--	200	added ('OK')	image/jpeg	etag:%223fa1-647b57467bdbb%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient5.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/img/patients/patient5.jpg	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:15	87533/87533	---M-Z	200	added ('OK')	text/javascript	etag:%22155ed-647b57467f084-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/js/jquery-3.7.1.min.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/js/jquery-3.7.1.min.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:16	80496/80496	---M-Z	200	added ('OK')	text/javascript	etag:%2213a70-647b57467e0e4-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/js/bootstrap.bundle.min.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:17	4724/4724	---M-Z	200	added ('OK')	text/javascript	etag:%221274-647b574686891-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/plugins/slimscroll/jquery.slimscroll.min.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/plugins/slimscroll/jquery.slimscroll.min.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:17	93168/93168	---M-Z	200	added ('OK')	text/javascript	etag:%2216bf0-647b5746865b4-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/plugins/raphael/raphael.min.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/plugins/raphael/raphael.min.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:18	35652/35652	---M-Z	200	added ('OK')	text/javascript	etag:%228b44-647b5746864a6-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/plugins/morris/morris.min.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/plugins/morris/morris.min.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:19	1153/1153	---M-Z	200	added ('OK')	text/javascript	etag:%22481-647b57467e8b4-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/js/chart.morris.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/js/chart.morris.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:19	6122/6122	---M-Z	200	added ('OK')	text/javascript	etag:%2217ea-647b57467fc3c-gzip%22	https://doccure.dreamstechnologies.com/html/template/admin/assets/js/script.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/admin/assets/js/script.js	(from https://doccure.dreamstechnologies.com/html/template/admin/index.html)
19:33:20	45773/45773	---M--	200	added ('OK')	image/jpeg	etag:%22dfef-647b57482fa76%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/img/preview-banner.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/img/preview-banner.jpg	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:20	11959/11959	---M--	200	added ('OK')	image/png	etag:%2235ef-647b57482eebe%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/img/favicon.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/img/favicon.png	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:21	232110/232110	---M-Z	200	added ('OK')	text/css	etag:%2238aae-647b57482a86e-gzip%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/css/bootstrap.min.css	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:22	57097/57097	---M-Z	200	added ('OK')	text/css	etag:%22df09-647b574833ed2-gzip%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/plugins/fontawesome/css/fontawesome.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:22	74185/74185	---M-Z	200	added ('OK')	text/css	etag:%22121c9-647b574833ed2-gzip%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/plugins/fontawesome/css/all.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/plugins/fontawesome/css/all.min.css	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:23	9572/9572	---M-Z	200	added ('OK')	text/css	etag:%222564-647b57482ac56-gzip%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/css/feathericon.min.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/css/feathericon.min.css	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:23	433/433	---M-Z	200	added ('OK')	text/css	etag:%221b1-647b57483a82e-gzip%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/plugins/morris/morris.css	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
19:33:24	82880/82880	---M-Z	200	added ('OK')	text/css	etag:%22143c0-647b57482ac56-gzip%22	https://doccure.dreamstechnologies.com/html/template/pharmacy/assets/css/custom.css	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/pharmacy/assets/css/custom.css	(from https://doccure.dreamstechnologies.com/html/template/pharmacy/index.html)
